rna-gnl|WGS:MRZV|mrna.BSL78_01446	daf70bd26b5153b63a8a796afa7a9024	222	Pfam	PF00653	Inhibitor of Apoptosis domain	24	88	2.7E-14	T	29-11-2022	IPR001370	BIR repeat	-
rna-gnl|WGS:MRZV|mrna.BSL78_08854	3290563f9282e561bed94b3a3973a2fd	183	Pfam	PF07859	alpha/beta hydrolase fold	38	160	3.9E-34	T	29-11-2022	IPR013094	Alpha/beta hydrolase fold-3	GO:0016787
rna-gnl|WGS:MRZV|mrna.BSL78_21301	eb83ab573066ce73b0e9c684a413a99f	453	Pfam	PF04055	Radical SAM superfamily	50	217	1.9E-17	T	29-11-2022	IPR007197	Radical SAM	GO:0003824|GO:0051536
rna-gnl|WGS:MRZV|mrna.BSL78_21301	eb83ab573066ce73b0e9c684a413a99f	453	Pfam	PF06969	HemN C-terminal domain	355	422	2.4E-9	T	29-11-2022	IPR010723	HemN, C-terminal	-
rna-gnl|WGS:MRZV|mrna.BSL78_07761	c35fbbeb4513bcfff8b2de1390307c9d	176	Pfam	PF00059	Lectin C-type domain	54	154	4.3E-13	T	29-11-2022	IPR001304	C-type lectin-like	-
rna-gnl|WGS:MRZV|mrna.BSL78_18679	579389a4281428c7e3d8e6c7125619b8	347	Pfam	PF02784	Pyridoxal-dependent decarboxylase, pyridoxal binding domain	2	192	1.5E-43	T	29-11-2022	IPR022644	Orn/DAP/Arg decarboxylase 2, N-terminal	GO:0003824
rna-gnl|WGS:MRZV|mrna.BSL78_18679	579389a4281428c7e3d8e6c7125619b8	347	Pfam	PF00278	Pyridoxal-dependent decarboxylase, C-terminal sheet domain	195	301	4.8E-11	T	29-11-2022	IPR022643	Orn/DAP/Arg decarboxylase 2, C-terminal	GO:0003824
rna-gnl|WGS:MRZV|mrna.BSL78_18347	2b1745248e7ab9c5424a63aad6d9ceeb	297	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	2	80	1.4E-12	T	29-11-2022	IPR000477	Reverse transcriptase domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_13642	8198a9d080d8d316c955a1e68293bbcb	317	Pfam	PF02899	Phage integrase, N-terminal SAM-like domain	5	69	1.0E-4	T	29-11-2022	IPR004107	Integrase, SAM-like, N-terminal	GO:0003677|GO:0015074
rna-gnl|WGS:MRZV|mrna.BSL78_06655	89e7c101bcf44bfaf57be529968e5bd4	466	Pfam	PF03034	Phosphatidyl serine synthase	110	364	8.2E-105	T	29-11-2022	IPR004277	Phosphatidyl serine synthase	GO:0006659|GO:0106245
rna-gnl|WGS:MRZV|mrna.BSL78_03156	216314c3df6192514d77a94ee533a52f	339	Pfam	PF00520	Ion transport protein	19	79	7.5E-6	T	29-11-2022	IPR005821	Ion transport domain	GO:0005216|GO:0006811|GO:0016020|GO:0055085
rna-gnl|WGS:MRZV|mrna.BSL78_00082	48ba1bf6a85cd3bc2ab805488b36f8ea	187	Pfam	PF13879	Hemingway/CFA97	28	122	3.7E-26	T	29-11-2022	IPR029488	Hemingway/CFA97	-
rna-gnl|WGS:MRZV|mrna.BSL78_18896	1e6bbd880e0cbbf2294d27fa22b4bad8	181	Pfam	PF01564	Spermine/spermidine synthase domain	31	164	1.0E-19	T	29-11-2022	-	-
rna-gnl|WGS:MRZV|mrna.BSL78_23303	b7f5766673ac1641e05190d904d0f52d	91	Pfam	PF15375	Domain of unknown function (DUF4602)	1	47	4.2E-6	T	29-11-2022	IPR027973	Protein of unknown function DUF4602	-
rna-gnl|WGS:MRZV|mrna.BSL78_08434	ab0b366a926e37774278371fd32af1a7	1441	Pfam	PF13516	Leucine Rich repeat	46	63	1.6	T	29-11-2022	IPR001611	Leucine-rich repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_08434	ab0b366a926e37774278371fd32af1a7	1441	Pfam	PF13516	Leucine Rich repeat	336	359	2.7E-4	T	29-11-2022	IPR001611	Leucine-rich repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_08434	ab0b366a926e37774278371fd32af1a7	1441	Pfam	PF13516	Leucine Rich repeat	131	143	1.2	T	29-11-2022	IPR001611	Leucine-rich repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_08434	ab0b366a926e37774278371fd32af1a7	1441	Pfam	PF16000	CARMIL C-terminus	548	871	4.9E-34	T	29-11-2022	IPR031943	CARMIL, C-terminal domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_11723	57fb40f62c36d02b36240edd8ed9f175	54	Pfam	PF00008	EGF-like domain	7	40	3.1E-9	T	29-11-2022	IPR000742	EGF-like domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_04552	8ebdb10a8ebfa5f3b9ebba5804075ea4	173	Pfam	PF18800	Attenuator of Hedgehog	26	157	1.6E-35	T	29-11-2022	IPR037663	Modulator of smoothened protein	-
rna-gnl|WGS:MRZV|mrna.BSL78_13423	3eeda0aa8db3c288763e2d0fe28f45a3	153	Pfam	PF00334	Nucleoside diphosphate kinase	6	139	2.2E-51	T	29-11-2022	IPR034907	Nucleoside diphosphate kinase-like domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_01194	f98e30395d4e7c874e4db2ad267e147f	79	Pfam	PF02271	Ubiquinol-cytochrome C reductase complex 14kD subunit	2	74	4.1E-27	T	29-11-2022	IPR003197	Cytochrome b-c1 complex subunit 7	GO:0005750|GO:0006122
rna-gnl|WGS:MRZV|mrna.BSL78_18889	73ec8d6f11a7fc9a45cb75e87012c525	2490	Pfam	PF12777	Microtubule-binding stalk of dynein motor	1181	1475	4.6E-25	T	29-11-2022	IPR024743	Dynein heavy chain, coiled coil stalk	-
rna-gnl|WGS:MRZV|mrna.BSL78_18816	58b47c86ef469e383654e1008e48cdfd	227	Pfam	PF03567	Sulfotransferase family	13	211	4.3E-9	T	29-11-2022	IPR005331	Sulfotransferase	GO:0008146|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_27045	f352f94bc85e910ff57ba3b878efe396	334	Pfam	PF07648	Kazal-type serine protease inhibitor domain	94	139	1.7E-9	T	29-11-2022	IPR002350	Kazal domain	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_12345	39cde242dd79fc3aa0627ef8613a3f2f	216	Pfam	PF00530	Scavenger receptor cysteine-rich domain	13	109	1.1E-27	T	29-11-2022	IPR001190	SRCR domain	GO:0005044|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_12345	39cde242dd79fc3aa0627ef8613a3f2f	216	Pfam	PF00530	Scavenger receptor cysteine-rich domain	116	211	2.6E-24	T	29-11-2022	IPR001190	SRCR domain	GO:0005044|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_12301	f81e80d440bbf3c918955cd268c883af	352	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	180	306	8.1E-18	T	29-11-2022	IPR000477	Reverse transcriptase domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_07713	fe0dc31dee591c6bd71ec20e04b7cb86	306	Pfam	PF16878	Transcriptional regulator, SIX1, N-terminal SD domain	129	239	2.1E-41	T	29-11-2022	IPR031701	Homeobox protein SIX1, N-terminal SD domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_07713	fe0dc31dee591c6bd71ec20e04b7cb86	306	Pfam	PF00046	Homeodomain	250	300	2.8E-14	T	29-11-2022	IPR001356	Homeobox domain	GO:0003677
rna-gnl|WGS:MRZV|mrna.BSL78_22603	9cb2159b391d4b98b945067836b6764a	182	Pfam	PF09814	HECT-like Ubiquitin-conjugating enzyme (E2)-binding	66	167	5.5E-11	T	29-11-2022	IPR019193	Ubiquitin-conjugating enzyme E2-binding protein	-
rna-gnl|WGS:MRZV|mrna.BSL78_29561	0bb94a47cb1180d06e73385a11bc8363	107	Pfam	PF00069	Protein kinase domain	18	85	1.4E-9	T	29-11-2022	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
rna-gnl|WGS:MRZV|mrna.BSL78_16081	de45896138902ff746717553e5a32f85	289	Pfam	PF17146	PIN domain of ribonuclease	9	95	3.7E-30	T	29-11-2022	IPR033411	Ribonuclease, PIN domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_24321	92cab786424c74d6362e086b1f80a4b2	176	Pfam	PF05019	Coenzyme Q (ubiquinone) biosynthesis protein Coq4	1	167	1.3E-71	T	29-11-2022	IPR007715	Ubiquinone biosynthesis protein Coq4	GO:0006744
rna-gnl|WGS:MRZV|mrna.BSL78_20980	e70ab07c7c717730e85946a90e9bf205	341	Pfam	PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)	2	141	6.3E-22	T	29-11-2022	IPR000477	Reverse transcriptase domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_00579	57441aa2b46f841083dd811097ad30a8	281	Pfam	PF08241	Methyltransferase domain	50	141	1.5E-22	T	29-11-2022	IPR013216	Methyltransferase type 11	GO:0008168
rna-gnl|WGS:MRZV|mrna.BSL78_20109	33c3ac5e97800dcb316e445ddecddff9	155	Pfam	PF15110	TMEM141 protein family	7	91	1.6E-17	T	29-11-2022	IPR026788	Transmembrane protein 141	-
rna-gnl|WGS:MRZV|mrna.BSL78_24365	323c87af5a28e8c9c217d4e4e16c1c5a	231	Pfam	PF14811	Protein of unknown function TPD sequence-motif	138	231	8.4E-16	T	29-11-2022	IPR029404	CDAN1-interacting nuclease 1	-
rna-gnl|WGS:MRZV|mrna.BSL78_16541	ecf6a53755296af4193e50832d86edea	183	Pfam	PF01822	WSC domain	77	151	3.4E-9	T	29-11-2022	IPR002889	Carbohydrate-binding WSC	-
rna-gnl|WGS:MRZV|mrna.BSL78_16541	ecf6a53755296af4193e50832d86edea	183	Pfam	PF01822	WSC domain	5	65	1.5E-9	T	29-11-2022	IPR002889	Carbohydrate-binding WSC	-
rna-gnl|WGS:MRZV|mrna.BSL78_05014	617bdf3160a7cc6b6a123a6e6437ef0a	241	Pfam	PF00610	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)	39	119	2.7E-14	T	29-11-2022	IPR000591	DEP domain	GO:0035556
rna-gnl|WGS:MRZV|mrna.BSL78_09187	9d7cf7ba0d15796b6f97e1ef95604653	493	Pfam	PF14781	Ciliary BBSome complex subunit 2, N-terminal	20	124	1.7E-40	T	29-11-2022	IPR029430	Ciliary BBSome complex subunit 2, N-terminal	-
rna-gnl|WGS:MRZV|mrna.BSL78_09187	9d7cf7ba0d15796b6f97e1ef95604653	493	Pfam	PF14782	Ciliary BBSome complex subunit 2, C-terminal	274	493	1.5E-86	T	29-11-2022	IPR029333	Ciliary BBSome complex subunit 2, C-terminal domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_09187	9d7cf7ba0d15796b6f97e1ef95604653	493	Pfam	PF14783	Ciliary BBSome complex subunit 2, middle region	163	270	2.3E-43	T	29-11-2022	IPR029429	Ciliary BBSome complex subunit 2, middle region	-
rna-gnl|WGS:MRZV|mrna.BSL78_07271	5b5603edc4a512690884860fc5835a45	374	Pfam	PF09258	Glycosyl transferase family 64 domain	117	359	8.2E-94	T	29-11-2022	IPR015338	Glycosyl transferase 64 domain	GO:0016020|GO:0016757
rna-gnl|WGS:MRZV|mrna.BSL78_13168	4f336d7d1a4488d9f239b14cc5b76d4d	101	Pfam	PF00692	dUTPase	18	81	2.7E-17	T	29-11-2022	IPR029054	dUTPase-like	-
rna-gnl|WGS:MRZV|mrna.BSL78_02094	d855f33bd29b3855abef0331943fe133	192	Pfam	PF13499	EF-hand domain pair	110	177	6.7E-9	T	29-11-2022	IPR002048	EF-hand domain	GO:0005509
rna-gnl|WGS:MRZV|mrna.BSL78_29087	50431e61b32483d54e41e2920a95ed21	96	Pfam	PF13640	2OG-Fe(II) oxygenase superfamily	1	95	5.0E-13	T	29-11-2022	IPR044862	Prolyl 4-hydroxylase alpha subunit, Fe(2+) 2OG dioxygenase domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_04372	b34cd9c6c797b02d9d4538efc485575e	297	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	2	246	2.5E-42	T	29-11-2022	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930|GO:0007186|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_25999	4ad0f3676596e34d20e5ff9a66db02b2	384	Pfam	PF18031	Ubiquitin carboxyl-terminal hydrolases	302	347	2.4E-18	T	29-11-2022	IPR041507	Peptidase C12, C-terminal domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_25027	b06ccbeaca701e3ed883c4080b78bdcb	338	Pfam	PF00171	Aldehyde dehydrogenase family	3	269	3.9E-62	T	29-11-2022	IPR015590	Aldehyde dehydrogenase domain	GO:0016491
rna-gnl|WGS:MRZV|mrna.BSL78_25475	a2a64597adf60e00a2bfb1bd1f5a7ca5	335	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	60	315	8.9E-18	T	29-11-2022	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930|GO:0007186|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_20731	5c642da270c323e624abac91bf881841	127	Pfam	PF08416	Phosphotyrosine-binding domain	1	119	1.2E-23	T	29-11-2022	IPR013625	Tensin/EPS8 phosphotyrosine-binding domain	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_07942	7637d5d3284c2179e97d8bb981449a15	317	Pfam	PF00435	Spectrin repeat	121	224	2.8E-14	T	29-11-2022	IPR002017	Spectrin repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_07942	7637d5d3284c2179e97d8bb981449a15	317	Pfam	PF00435	Spectrin repeat	234	313	1.2E-9	T	29-11-2022	IPR002017	Spectrin repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_07942	7637d5d3284c2179e97d8bb981449a15	317	Pfam	PF00435	Spectrin repeat	4	109	7.0E-6	T	29-11-2022	IPR002017	Spectrin repeat	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_06316	85853583de31d8122dc75e7c811c409f	52	Pfam	PF06468	Spondin_N	1	52	1.1E-23	T	29-11-2022	IPR009465	Spondin, N-terminal	-
rna-gnl|WGS:MRZV|mrna.BSL78_08134	69a3a2b692b7ad845f0c23cefb9da509	248	Pfam	PF07542	ATP12 chaperone protein	7	126	1.5E-36	T	29-11-2022	IPR011419	ATP12, ATP synthase F1-assembly protein	GO:0043461
rna-gnl|WGS:MRZV|mrna.BSL78_23300	238709dbddc199023b0b8f851c4eac24	270	Pfam	PF00082	Subtilase family	128	266	1.5E-17	T	29-11-2022	IPR000209	Peptidase S8/S53 domain	GO:0006508|GO:0008236
rna-gnl|WGS:MRZV|mrna.BSL78_23300	238709dbddc199023b0b8f851c4eac24	270	Pfam	PF05922	Peptidase inhibitor I9	30	101	2.3E-6	T	29-11-2022	IPR010259	Peptidase S8 propeptide/proteinase inhibitor I9	-
rna-gnl|WGS:MRZV|mrna.BSL78_02829	80bb86437fc9811676fe8d8dc393d103	708	Pfam	PF16070	Transmembrane protein family 132	79	421	2.7E-90	T	29-11-2022	IPR031437	Transmembrane protein family 132, middle domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_02829	80bb86437fc9811676fe8d8dc393d103	708	Pfam	PF15706	Mature oligodendrocyte transmembrane protein, TMEM132D, C-term	530	602	1.3E-10	T	29-11-2022	IPR031436	Transmembrane protein TMEM132, C-terminal	-
rna-gnl|WGS:MRZV|mrna.BSL78_19729	2dbc15c083c1bad1a10448d4cfb7c67f	486	Pfam	PF13851	Growth-arrest specific micro-tubule binding	230	428	6.0E-83	T	29-11-2022	IPR025593	Growth arrest-specific protein 8 domain	GO:0031514|GO:0048870
rna-gnl|WGS:MRZV|mrna.BSL78_22384	9788854848d40ef31e553eb8b12093ef	497	Pfam	PF08007	JmjC domain	389	497	3.6E-30	T	29-11-2022	IPR003347	JmjC domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_25255	d7872ba42b4e2e8f0d2fe75e539b4f11	112	Pfam	PF10270	Membrane magnesium transporter	10	79	6.4E-16	T	29-11-2022	IPR018937	Membrane magnesium transporter	-
rna-gnl|WGS:MRZV|mrna.BSL78_00781	6a7847f28a04c37da953ba840771272d	147	Pfam	PF00058	Low-density lipoprotein receptor repeat class B	1	43	4.3E-13	T	29-11-2022	IPR000033	LDLR class B repeat	-
rna-gnl|WGS:MRZV|mrna.BSL78_18957	ba70c43407692a63c08e4d45f77c15c8	259	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	12	91	2.4E-12	T	29-11-2022	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930|GO:0007186|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_27269	65187afa6e5842a5cb3703d0b69197cb	995	Pfam	PF00406	Adenylate kinase	831	990	7.3E-21	T	29-11-2022	-	-
rna-gnl|WGS:MRZV|mrna.BSL78_05403	1e01d49cafd822dde05c52f26aefa9dc	309	Pfam	PF06325	Ribosomal protein L11 methyltransferase (PrmA)	24	97	2.0E-10	T	29-11-2022	-	-
rna-gnl|WGS:MRZV|mrna.BSL78_18109	2026bc5dc0412360bd96a03d1a08f4a3	220	Pfam	PF16682	CXC domain of E3 ubiquitin-protein ligase MSL2	131	175	9.0E-15	T	29-11-2022	IPR032049	E3 ubiquitin-protein ligase Msl2, CXC domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_21669	91d335b9e07126c1c62a890c504f43ba	198	Pfam	PF00106	short chain dehydrogenase	17	173	3.5E-20	T	29-11-2022	IPR002347	Short-chain dehydrogenase/reductase SDR	-
rna-gnl|WGS:MRZV|mrna.BSL78_03888	5cb9907dd76c4f1eea969b0c8d8798d2	111	Pfam	PF07491	Protein phosphatase inhibitor	22	74	1.0E-23	T	29-11-2022	IPR011107	Type 1 protein phosphatase inhibitor	GO:0004865|GO:0032515
rna-gnl|WGS:MRZV|mrna.BSL78_20034	e58c07ca439f9029ee158b930dbbb7c3	237	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	2	181	3.5E-24	T	29-11-2022	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930|GO:0007186|GO:0016020
rna-gnl|WGS:MRZV|mrna.BSL78_16044	71a7c62f3dc9633e7a5f064c4e6a5ffe	375	Pfam	PF00012	Hsp70 protein	1	354	2.0E-108	T	29-11-2022	IPR013126	Heat shock protein 70 family	GO:0005524|GO:0140662
rna-gnl|WGS:MRZV|mrna.BSL78_25819	5a84af1b22eea19a887b714182eb621f	415	Pfam	PF08367	Peptidase M16C associated	217	308	6.5E-24	T	29-11-2022	IPR013578	Peptidase M16C associated	GO:0006508
rna-gnl|WGS:MRZV|mrna.BSL78_09944	439f8cfb543d1e4ac9a3c49b4959f91a	64	Pfam	PF07297	Dolichol phosphate-mannose biosynthesis regulatory protein (DPM2)	5	64	7.5E-21	T	29-11-2022	IPR009914	Dolichol phosphate-mannose biosynthesis regulatory	GO:0005789|GO:0019348|GO:0030234
rna-gnl|WGS:MRZV|mrna.BSL78_01283	bc594e168e7037947ccf93c2ebdbca6c	127	Pfam	PF03619	Organic solute transporter Ostalpha	92	127	8.1E-6	T	29-11-2022	IPR005178	Organic solute transporter subunit alpha/Transmembrane protein 184	-
rna-gnl|WGS:MRZV|mrna.BSL78_13431	1fc8a8f41c4ef06e00f8aef383c9cf64	232	Pfam	PF15002	ERK and JNK pathways, inhibitor	46	231	2.2E-47	T	29-11-2022	IPR026321	Coiled-coil domain-containing protein 134	-
rna-gnl|WGS:MRZV|mrna.BSL78_00840	c9b62624022431a1c5faa759d4bfb4ca	731	Pfam	PF02259	FAT domain	204	481	2.1E-48	T	29-11-2022	IPR003151	PIK-related kinase, FAT	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_16929	98c5736e78eb0b17b5b0c8b49c802443	270	Pfam	PF03321	GH3 auxin-responsive promoter	29	83	7.6E-22	T	29-11-2022	IPR004993	GH3 family	-
rna-gnl|WGS:MRZV|mrna.BSL78_19619	5fe8504b54aeaf330cd2838158c310f7	256	Pfam	PF00642	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	151	175	1.6E-6	T	29-11-2022	IPR000571	Zinc finger, CCCH-type	GO:0046872
rna-gnl|WGS:MRZV|mrna.BSL78_19619	5fe8504b54aeaf330cd2838158c310f7	256	Pfam	PF00642	Zinc finger C-x8-C-x5-C-x3-H type (and similar)	14	38	5.3E-7	T	29-11-2022	IPR000571	Zinc finger, CCCH-type	GO:0046872
rna-gnl|WGS:MRZV|mrna.BSL78_19619	5fe8504b54aeaf330cd2838158c310f7	256	Pfam	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	93	142	4.0E-6	T	29-11-2022	IPR000504	RNA recognition motif domain	GO:0003723
rna-gnl|WGS:MRZV|mrna.BSL78_12914	7d7d6db052b17e80ad540e34405502b6	392	Pfam	PF00685	Sulfotransferase domain	239	336	3.7E-8	T	29-11-2022	IPR000863	Sulfotransferase domain	GO:0008146
rna-gnl|WGS:MRZV|mrna.BSL78_08076	ee21a5828e6111a165d79d62a2669ffd	372	Pfam	PF00431	CUB domain	304	363	1.3E-5	T	29-11-2022	IPR000859	CUB domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_13876	188501d91edaf28aa140c6f7b881c89b	189	Pfam	PF00487	Fatty acid desaturase	10	158	1.3E-11	T	29-11-2022	IPR005804	Fatty acid desaturase domain	GO:0006629
rna-gnl|WGS:MRZV|mrna.BSL78_17940	da7e0aa2ae6cbd07c4c1b149a2e2bf28	189	Pfam	PF17917	RNase H-like domain found in reverse transcriptase	69	154	6.0E-6	T	29-11-2022	IPR041373	Reverse transcriptase, RNase H-like domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_07760	35afcf8cab855a17ffaaba0ed4f599b9	175	Pfam	PF00059	Lectin C-type domain	40	159	8.9E-20	T	29-11-2022	IPR001304	C-type lectin-like	-
rna-gnl|WGS:MRZV|mrna.BSL78_13866	bd5dd40859f2e78b447c70a1a90698c1	244	Pfam	PF00096	Zinc finger, C2H2 type	186	208	1.6E-5	T	29-11-2022	IPR013087	Zinc finger C2H2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_13866	bd5dd40859f2e78b447c70a1a90698c1	244	Pfam	PF00096	Zinc finger, C2H2 type	158	180	8.3E-4	T	29-11-2022	IPR013087	Zinc finger C2H2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_13866	bd5dd40859f2e78b447c70a1a90698c1	244	Pfam	PF00096	Zinc finger, C2H2 type	131	152	3.0E-5	T	29-11-2022	IPR013087	Zinc finger C2H2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_13866	bd5dd40859f2e78b447c70a1a90698c1	244	Pfam	PF00096	Zinc finger, C2H2 type	214	236	4.7E-4	T	29-11-2022	IPR013087	Zinc finger C2H2-type	-
rna-gnl|WGS:MRZV|mrna.BSL78_02848	63b2ac03e2d7cce10455f1dbc6d32465	354	Pfam	PF19334	Domain of unknown function (DUF5920)	13	179	1.9E-13	T	29-11-2022	IPR045804	Domain of unknown function DUF5920	-
rna-gnl|WGS:MRZV|mrna.BSL78_00312	caa9fde9c9803d2ed1535dbb9c88d517	149	Pfam	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	21	86	1.4E-18	T	29-11-2022	IPR000504	RNA recognition motif domain	GO:0003723
rna-gnl|WGS:MRZV|mrna.BSL78_13235	41387ce0e0b7ff0283bc30ab937e7fbd	225	Pfam	PF00651	BTB/POZ domain	14	120	1.3E-16	T	29-11-2022	IPR000210	BTB/POZ domain	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_10056	551b9e448e82fff837551f42c344a43d	136	Pfam	PF00106	short chain dehydrogenase	2	59	6.1E-7	T	29-11-2022	IPR002347	Short-chain dehydrogenase/reductase SDR	-
rna-gnl|WGS:MRZV|mrna.BSL78_17058	30d4508aab351c4e92cdbccb17cacf0a	499	Pfam	PF01734	Patatin-like phospholipase	361	454	5.5E-11	T	29-11-2022	IPR002641	Patatin-like phospholipase domain	GO:0006629
rna-gnl|WGS:MRZV|mrna.BSL78_01515	bf9177c523659a4db1732245572bd7ef	291	Pfam	PF01053	Cys/Met metabolism PLP-dependent enzyme	1	289	1.6E-107	T	29-11-2022	IPR000277	Cys/Met metabolism, pyridoxal phosphate-dependent enzyme	GO:0019346|GO:0030170
rna-gnl|WGS:MRZV|mrna.BSL78_25495	2f19fe89622a786b4d8190a530738705	700	Pfam	PF00097	Zinc finger, C3HC4 type (RING finger)	17	57	3.3E-8	T	29-11-2022	IPR018957	Zinc finger, C3HC4 RING-type	GO:0046872
rna-gnl|WGS:MRZV|mrna.BSL78_27136	2ec26e719745419008441aa0016640e9	221	Pfam	PF09814	HECT-like Ubiquitin-conjugating enzyme (E2)-binding	5	195	1.7E-8	T	29-11-2022	IPR019193	Ubiquitin-conjugating enzyme E2-binding protein	-
rna-gnl|WGS:MRZV|mrna.BSL78_03235	9a6c0354421b8376122d024c971dfd80	329	Pfam	PF10421	2'-5'-oligoadenylate synthetase 1, domain 2, C-terminus	150	297	1.7E-13	T	29-11-2022	IPR018952	2'-5'-oligoadenylate synthetase 1, domain 2/C-terminal	-
rna-gnl|WGS:MRZV|mrna.BSL78_18349	1c300df753d7d9585c1870a1aa373839	215	Pfam	PF02494	HYR domain	20	103	9.9E-12	T	29-11-2022	IPR003410	HYR domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_18349	1c300df753d7d9585c1870a1aa373839	215	Pfam	PF02494	HYR domain	105	188	1.8E-18	T	29-11-2022	IPR003410	HYR domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_07708	128e0c63a3a21e4dfd1c8a69cf315c47	547	Pfam	PF03571	Peptidase family M49	305	526	3.2E-87	T	29-11-2022	IPR039461	Peptidase family M49	-
rna-gnl|WGS:MRZV|mrna.BSL78_07708	128e0c63a3a21e4dfd1c8a69cf315c47	547	Pfam	PF03571	Peptidase family M49	23	304	7.6E-114	T	29-11-2022	IPR039461	Peptidase family M49	-
rna-gnl|WGS:MRZV|mrna.BSL78_25141	8dc98e3cdfdd02d0a5713bc00fca9a2c	407	Pfam	PF01826	Trypsin Inhibitor like cysteine rich domain	133	187	2.9E-8	T	29-11-2022	IPR002919	Trypsin Inhibitor-like, cysteine rich domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_25141	8dc98e3cdfdd02d0a5713bc00fca9a2c	407	Pfam	PF00147	Fibrinogen beta and gamma chains, C-terminal globular domain	232	406	2.3E-47	T	29-11-2022	IPR002181	Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_25141	8dc98e3cdfdd02d0a5713bc00fca9a2c	407	Pfam	PF00147	Fibrinogen beta and gamma chains, C-terminal globular domain	7	144	8.1E-35	T	29-11-2022	IPR002181	Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_10895	ea344aee2f50dad28196c2f2976ca4f4	263	Pfam	PF00018	SH3 domain	87	130	3.8E-10	T	29-11-2022	IPR001452	SH3 domain	GO:0005515
rna-gnl|WGS:MRZV|mrna.BSL78_03163	f9670f7c3645fe7f3937ab4d1470c75c	167	Pfam	PF00147	Fibrinogen beta and gamma chains, C-terminal globular domain	43	166	9.4E-44	T	29-11-2022	IPR002181	Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain	-
rna-gnl|WGS:MRZV|mrna.BSL78_07289	b749cfbb520d81ab4818eb5036d36bd9	805	Pfam	PF07992	Pyridine nucleotide-disulphide oxidoreductase	180	483	3.7E-13	T	29-11-2022	IPR023753	FAD/NAD(P)-binding domain	GO:0016491
